dm_2ea1e584	WCI-Project	STS-WTP670627-001(145)-WCI	PP003-PL-บ้านม่วง ม.3 ต.เขาย่า อ.ศรีบรรพต จ.พัทลุง	Close			2024-05-28				2080000	0.10	THB	2024-06-27		2080000			PP003	PP003-PL-บ้านม่วง ม.3 ต.เขาย่า อ.ศรีบรรพต จ.พัทลุง	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670627-001(145))
dm_db831ef1	WCI-Project	STS-WTP670627-001(146)-WCI	ENC008-PM-บ้านหนองพนัง ม.1 ต.โป่งน้ำร้อน อ.ฝาง จ.เชียงใหม่	Close			2024-05-28				1360000	0.10	THB	2024-06-27		1360000			ENC008	ENC008-PM-บ้านหนองพนัง ม.1 ต.โป่งน้ำร้อน อ.ฝาง จ.เชียงใหม่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670627-001(146))
dm_24b3107b	WCI-Project	STS-WTP670627-001(147)-WCI	ENC017-PM-บ้านจิตเสือเต้น ม.4 ต.เขาเจ็ดลูก อ.ทับคล้อ จ.พิจิตร	Close			2024-06-10				2008000	0.10	THB	2024-06-27		2008000			ENC017	ENC017-PM-บ้านจิตเสือเต้น ม.4 ต.เขาเจ็ดลูก อ.ทับคล้อ จ.พิจิตร	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670627-001(147))
dm_514445af	WCI-Project	STS-WTP670627-001(148)-WCI	ENC004-PL-บ้านหว้า ม.2 ต.ตาเสา อ.ห้วยราช จ.บุรีรัมย์	Close			2024-05-27				2008000	0.10	THB	2024-06-27		2008000			ENC004	ENC004-PL-บ้านหว้า ม.2 ต.ตาเสา อ.ห้วยราช จ.บุรีรัมย์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670627-001(148))
dm_e4808789	WCI-Project	STS-WTP670529-010(141)-WCI	INS002-PL-บ้านหลวงป่ายาง ม.2 ต.น้ำอ่าง อ.ตรอน จ.อุตรดิตถ์	Close			2024-05-27				2008000	0.10	THB	2024-07-12		2008000			INS002	INS002-PL-บ้านหลวงป่ายาง ม.2 ต.น้ำอ่าง อ.ตรอน จ.อุตรดิตถ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670529-010(141))
dm_c9773866	WCI-Project	STS-WTP670730-001(152)-WCI	PP007-PL-บ้านท่าสะอาด ม.7 ต.คำสร้างเที่ยง อ.สามชัย จ.กาฬสินธุ์	Close			2024-06-11				2160000	0.10	THB	2024-07-30		2160000			PP007	PP007-PL-บ้านท่าสะอาด ม.7 ต.คำสร้างเที่ยง อ.สามชัย จ.กาฬสินธุ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670730-001(152))
dm_d0dbc14e	WCI-Project	STS-WTP670730-002(153)-WCI	PP008-PL-บ้านพิมูล ม.2 ต.พิมูล อ.ห้วยเม็ก จ.กาฬสินธุ์	Close			2024-06-12				2008000	0.10	THB	2024-07-30		2008000			PP008	PP008-PL-บ้านพิมูล ม.2 ต.พิมูล อ.ห้วยเม็ก จ.กาฬสินธุ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670730-002(153))
dm_d6e08ac9	WCI-Project	STS-WTP670730-003(154)-WCI	STR008-PL-เปรงพุทรา ม.10 ต.เลาขวัญ อ.เลาขวัญ จ.กาญจนบุรี	Close			2024-06-17				2160000	0.10	THB	2024-07-30		2160000			STR008	STR008-PL-เปรงพุทรา ม.10 ต.เลาขวัญ อ.เลาขวัญ จ.กาญจนบุรี	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670730-003(154))
dm_44d22b11	WCI-Project	STS-WTP670730-004(155)-WCI	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	Close			2024-06-10				560000	0.10	THB	2024-07-30		560000			STR006	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670730-004(155))
dm_01d6c170	WCI-Project	STS-WTP670730-004(155)-WCI-2	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	Close			2024-06-10				600000	0.10	THB	2024-08-09		600000			STR006	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP670730-004(155))
dm_e049793f	WCI-Project	STS-WTP670730-004(155)-WCI-3	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	Close			2024-06-10				1000000	0.10	THB	2024-08-16		1000000			STR006	STR006-PL-บ้านลำพระยา ม.1 ต.ย่านยาว อ.สามชุก จ.สุพรรณบุรี	WCI โอนสิทธิ์ ครั้งที่ 3 (ผูกกับ STS=STS-WTP670730-004(155))
dm_0a1d6a32	WCI-Project	STS-WTP670730-005(156)-WCI	TTI004-PL-บ้านทุ่งกราด ม.8 ต.สะตอ อ.เขาสมิง จ.ตราด	Close			2024-06-21				2160000	0.10	THB	2024-08-14		2160000			TTI004	TTI004-PL-บ้านทุ่งกราด ม.8 ต.สะตอ อ.เขาสมิง จ.ตราด	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670730-005(156))
dm_8cac70dc	WCI-Project	STS-WTP670731-002(159)-WCI	PP011-PL-คำบอน ม.3 ต.ยางอู้ม อ.ท่าคันโท จ.กาฬสินธุ์	Close			2024-06-17				2008000	0.10	THB	2024-08-16		2008000			PP011	PP011-PL-คำบอน ม.3 ต.ยางอู้ม อ.ท่าคันโท จ.กาฬสินธุ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670731-002(159))
dm_37d345a8	WCI-Project	STS-WTP670731-003(160)-WCI	ENC019-PL-บ้านดอนไชย ม.4 ต.หลวงเหนือ อ.งาว จ.ลำปาง	Close			2024-06-12				2008000	0.10	THB	2024-08-16		2008000			ENC019	ENC019-PL-บ้านดอนไชย ม.4 ต.หลวงเหนือ อ.งาว จ.ลำปาง	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670731-003(160))
dm_6c93ea39	WCI-Project	STS-WTP670731-001(158)/1-WCI	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	Close			2024-06-18				1019376	0.10	THB	2024-08-14		1019376			PP012	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP670731-001(158)/1)
dm_218de004	WCI-Project	STS-WTP670731-001(158)/1-WCI-2	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	Close			2024-06-18				340624	0.10	THB	2024-08-16		340624			PP012	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP670731-001(158)/1)
dm_1649e3b2	STS	STS-WTP670731-001(158)/1-2	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	Close			2024-06-18				200000	0.15	THB	2024-08-29		200000			PP012	PP012-PM-บ้านบางหิน ม.5 ต.คลองชะอุ่น อ.พนม จ.สุราษฎร์ธานี	STS ครั้งที่ 2 - มูลค่าสัญญา 3400000
dm_a921f671	WCI-Project	STS-WTP6708001-001(161)-WCI	ENC032-PL-บ้านหนองนกคุ้ม ม.7 ต.หนองขาม อ.จักราช จ.นครราชสีมา	Close			2024-08-29	1			2160000	0.10	THB	2024-08-16		2160000			ENC032	ENC032-PL-บ้านหนองนกคุ้ม ม.7 ต.หนองขาม อ.จักราช จ.นครราชสีมา	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP6708001-001(161))
dm_cff350e9	WCI-Project	STS-WTP6708001-002(162)-WCI	ENC028-PL-หมู่บ้านหนองนกเขา ม.15 ต.หลุ่งตะเคียน อ.ห้วยแถลง จ.นครราชสีมา	Close			2024-08-09				2160000	0.10	THB	2024-08-16		2160000			ENC028	ENC028-PL-หมู่บ้านหนองนกเขา ม.15 ต.หลุ่งตะเคียน อ.ห้วยแถลง จ.นครราชสีมา	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP6708001-002(162))
dm_edf74829	WCI-Project	STS-WTP671030-001(176)-WCI	AW077-PSL-ม.1 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	12			1800000	0.10	THB	2024-08-16		1800000			AW077	AW077-PSL-ม.1 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-001(176))
dm_426f4dca	WCI-Project	STS-WTP671030-002(177)-WCI	AW078-PSL-ม.2 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	13			1719376	0.10	THB	2024-08-16		1719376			AW078	AW078-PSL-ม.2 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-002(177))
dm_88639f29	WCI-Project	STS-WTP671030-002(177)-WCI-2	AW078-PSL-ม.2 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	13			80624	0.10	THB	2024-08-23		80624			AW078	AW078-PSL-ม.2 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671030-002(177))
dm_48b39dbf	WCI-Project	STS-WTP671030-003(178)-WCI	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	14			1084376	0.10	THB	2024-08-23		1084376			AW079	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-003(178))
dm_2db02657	WCI-Project	STS-WTP671030-003(178)-WCI-2	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	14			200000	0.10	THB	2024-08-26		200000			AW079	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671030-003(178))
dm_9cc0b036	WCI-Project	STS-WTP671030-003(178)-WCI-3	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	14			515624	0.10	THB	2024-09-10		515624			AW079	AW079-PSL-ม.3 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 3 (ผูกกับ STS=STS-WTP671030-003(178))
dm_c8f97044	WCI-Project	STS-WTP671030-004(179)-WCI	AW080-PSL-ม.4 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	15			1800000	0.10	THB	2024-08-26		1800000			AW080	AW080-PSL-ม.4 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-004(179))
dm_020eac24	WCI-Project	STS-WTP671129-009(206)-WCI	AW099-PL-ม.6 ต.น้ำเป็น อ.เขาชะเมา จ.ระยอง	Close			2024-10-28				2160000	0.10	THB	2024-08-30		2160000			AW099	AW099-PL-ม.6 ต.น้ำเป็น อ.เขาชะเมา จ.ระยอง	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671129-009(206))
dm_58dde6e4	WCI-Project	STS-WTP671129-010(207)-WCI	บ้านสว่าง ม.8 ต.หินตั้ง อ.บ้านไผ่ จ.ขอนแก่น	Close							1040000	0.10	THB	2024-08-30		1040000			0	บ้านสว่าง ม.8 ต.หินตั้ง อ.บ้านไผ่ จ.ขอนแก่น	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671129-010(207))
dm_92bd9d5f	WCI-Project	STS-WTP671129-010(207)-WCI-2	บ้านสว่าง ม.8 ต.หินตั้ง อ.บ้านไผ่ จ.ขอนแก่น	Close							1120000	0.10	THB	2024-09-10		1120000			0	บ้านสว่าง ม.8 ต.หินตั้ง อ.บ้านไผ่ จ.ขอนแก่น	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671129-010(207))
dm_e87fa5d9	WCI-Project	STS-WTP671030-005(180)-WCI	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	Close			2024-10-21	9			1864376	0.10	THB	2024-09-10		1864376			AW089	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-005(180))
dm_73f28fb3	WCI-Project	STS-WTP671030-005(180)-WCI-2	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	Close			2024-10-21	9			295624	0.10	THB	2024-10-08		295624			AW089	AW089-PL-ม.3 ต.เกษตรสุวรรณ อ.บ่อทอง จ.ชลบุรี	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671030-005(180))
dm_847bba22	WCI-Project	STS-WTP671129-011(208)-WCI	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	Close							2160000	0.10	THB	2024-09-13		2160000			AW137	บ้านแม่วะ ม.3 ต.สันดอกแก้ว อ.แม่ทะ จ.ลำปาง	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671129-011(208))
dm_b5f0746c	WCI-Project	STS-WTP671206-001(211)-WCI	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	Close			2025-06-16				2160000	0.10	THB	2024-09-13		2160000			AW136	บ้านแม่หีด ม.1 ต.วังแก้ว อ.วังเหนือ จ.ลำปาง	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671206-001(211))
dm_28785199	WCI-Project	STS-WTP671206-002(212)-WCI	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	Close							2160000	0.10	THB	2024-09-13		2160000			0	บ้านน้ำม้า ม.3 ต.สถาน อ.เชียงของ จ.เชียงราย PL	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671206-002(212))
dm_2c11c327	WCI-Project	STS-WTP671017-001(169)-WCI	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	Close			2024-10-08	2			1120000	0.10	THB	2024-09-13		1120000			AW068	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671017-001(169))
dm_32078e6f	WCI-Project	STS-WTP671017-001(169)-WCI-2	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	Close			2024-10-08	2			1040000	0.10	THB	2024-10-08		1040000			AW068	AW068-PL-บ้านทุ่งไก่ดัก ม.4 ต.ท่ากุ่ม อ.เมืองตราด จ.ตราด	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671017-001(169))
dm_05706fa7	WCI-Project	STS-WTP671030-006(181)-WCI	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	16			1700000	0.10	THB	2024-09-18		1700000			AW081	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671030-006(181))
dm_b66ad801	WCI-Project	STS-WTP671030-006(181)-WCI-2	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	Close			2024-10-17	16			100000	0.10	THB	2024-10-08		100000			AW081	AW081-PSL-ม.5 ต.โคกยาง อ.เหนือคลอง จ.กระบี่	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671030-006(181))
dm_afe6805b	WCI-Project	STS-WTP671206-003(213)-WCI	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	Close			2025-01-23				2160000	0.10	THB	2024-09-27		2160000			0	INS029-PL-บ้านเขาสะท้อนบน ม.10 ต.หนองไม้แก่น อ.แปลงยาว จ.ฉะเชิงเทรา	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671206-003(213))
dm_3ceb9c89	WCI-Project	STS-WTP680219-001-WCI	โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	Close							2160000	0.10	THB	2024-09-27		2160000				โรงเรียนเทศบาลพญาเม็งราย ๑ (ทุ่งเจ้า) ต.แม่เปา อ.พญาเม็งราย จ.เชียงราย	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP680219-001)
dm_64647a6c	WCI-Project	STS-WTP671218-001(229)-WCI	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	Close			2025-04-18				2160000	0.10	THB	2024-09-27		2160000			0	ENC114-PL-บ้านดอนข่า ม.5 ต.ทรายทอง อ.ศรีบุญเรือง จ.หนองบัวลำภู	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671218-001(229))
dm_3831d7e3	WCI-Project	STS-WTP671129-008(205)-WCI	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	Close			2024-11-05				1020000	0.10	THB	2024-09-27		1020000			AW111	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671129-008(205))
dm_37acfa7c	WCI-Project	STS-WTP671129-008(205)-WCI-2	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	Close			2024-11-05				1140000	0.10	THB	2024-10-08		1140000			AW111	AW111-PL-ม.4 ต.พรุพี อ.บ้านนาสาร จ.สุราษฎร์ธานี	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671129-008(205))
dm_610466ef	WCI-Project	STS-WTP671031-001(184)-WCI	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	Close			2024-11-12				2160000	0.10	THB	2024-10-08		2160000			INS012	INS012-PL-บ้านผามูบ ม.7 ต.แม่พูล อ.ลับแล จ.อุตรดิตถ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671031-001(184))
dm_ae4d74b1	WCI-Project	STS-WTP671031-002(185)-WCI	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	Close			2024-10-10	17			2160000	0.10	THB	2024-10-30		2160000			AW071	AW071-PL-ม.7 ต.ดอนยอ อ.เมืองนครนายก จ.นครนายก	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671031-002(185))
dm_72c2d90f	WCI-Project	STS-WTP671031-003(186)-WCI	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	Close			2024-10-16	18			2160000	0.10	THB	2024-10-08		2160000			AW076	AW076-PL-บ้านโนนสำโรง ม.8 ต.ขามเฒ่า อ.โนนสูง จ.นครราชสีมา	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671031-003(186))
dm_c25ccef8	WCI-Project	STS-WTP671018-005(174)-WCI	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	Close			2024-10-16	7			2160000	0.10	THB	2024-10-08		2160000			AW073	AW073-PL-บ้านหนองปรือ ม.4 ต.ดงเสือเหลือง อ.โพธิ์ประทับช้าง จ.พิจิตร	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671018-005(174))
dm_fc04a5dc	WCI-Project	STS-WTP671017-002(170)-WCI	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	Close			2024-10-18	2			2160000	0.10	THB	2024-10-08		2160000			AW083	AW083-PL-บ้านหนองปรือสมอ ม.3 ต.สาหร่าย อ.ชุมพวง จ.นครราชสีมา	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671017-002(170))
dm_8da816ec	WCI-Project	STS-WTP671018-006(175)-WCI	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	8			1624376	0.10	THB	2024-10-08		1624376			STR012	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	WCI โอนสิทธิ์ ครั้งที่ 1 (ผูกกับ STS=STS-WTP671018-006(175))
dm_3dcaa4d7	WCI-Project	STS-WTP671018-006(175)-WCI-2	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	Close			2024-10-18	8			295624	0.10	THB	2024-10-10		295624			STR012	STR012-PLS-บ้านคอกช้างพัฒนา ม.9 ต.หนองพลับ อ.หัวหิน จ.ประจวบคีรีขันธ์	WCI โอนสิทธิ์ ครั้งที่ 2 (ผูกกับ STS=STS-WTP671018-006(175))
